id,name,code,image-large,image-normal,partner,gameid,game_category_id
200,Ninja Master,NINJA_MASTER,https://pgslot.cc/cardsnewlobby/portrait/mannaplay/large/NINJA_MASTER.png,https://pgslot.cc/cardsnewlobby/portrait/mannaplay/normal/NINJA_MASTER.png,MANNAPLAY,NINJA_MASTER,1
191,Pirate's Gold,PIRATES_GOLD,https://pgslot.cc/cardsnewlobby/portrait/mannaplay/large/PIRATES_GOLD.png,https://pgslot.cc/cardsnewlobby/portrait/mannaplay/normal/PIRATES_GOLD.png,MANNAPLAY,PIRATES_GOLD,1
189,Bikini Queens,SLOT_2004,https://pgslot.cc/cardsnewlobby/portrait/mannaplay/large/BIKINI_QUEENS.png,https://pgslot.cc/cardsnewlobby/portrait/mannaplay/normal/BIKINI_QUEENS.png,MANNAPLAY,SLOT_2004,"1,4"
195,Legend of Atlantis,SLOT_2017,https://pgslot.cc/cardsnewlobby/portrait/mannaplay/large/LegendofAtlantis.png,https://pgslot.cc/cardsnewlobby/portrait/mannaplay/normal/LegendofAtlantis.png,MANNAPLAY,SLOT_2017,1
186,Dragon X Tiger,SLOT_2020,https://pgslot.cc/cardsnewlobby/portrait/mannaplay/large/DRAGON_X_TIGER.png,https://pgslot.cc/cardsnewlobby/portrait/mannaplay/normal/DRAGON_X_TIGER.png,MANNAPLAY,SLOT_2020,1
180,Fortune Dragon,SLOT_2027,https://pgslot.cc/cardsnewlobby/portrait/mannaplay/large/FORTUNE_DRAGON.png,https://pgslot.cc/cardsnewlobby/portrait/mannaplay/normal/FORTUNE_DRAGON.png,MANNAPLAY,SLOT_2027,1
198,88 FA,SLOT_2028,https://pgslot.cc/cardsnewlobby/portrait/mannaplay/large/88FA.png,https://pgslot.cc/cardsnewlobby/portrait/mannaplay/normal/88FA.png,MANNAPLAY,SLOT_2028,1
194,Muay Thai,SLOT_2029,https://pgslot.cc/cardsnewlobby/portrait/mannaplay/large/MUAY_THAI.png,https://pgslot.cc/cardsnewlobby/portrait/mannaplay/normal/MUAY_THAI.png,MANNAPLAY,SLOT_2029,1
193,SushiCat,SUSHI_CAT,https://pgslot.cc/cardsnewlobby/portrait/mannaplay/large/SUSHI_CAT.png,https://pgslot.cc/cardsnewlobby/portrait/mannaplay/normal/SUSHI_CAT.png,MANNAPLAY,SUSHI_CAT,1
182,Tasho Samurai,TAISHO_SAMURAI,https://pgslot.cc/cardsnewlobby/portrait/mannaplay/large/TAISHO_SAMURAI.png,https://pgslot.cc/cardsnewlobby/portrait/mannaplay/normal/TAISHO_SAMURAI.png,MANNAPLAY,TAISHO_SAMURAI,1
178,Tokyo Sweeties,TOKYO_SWEETIES,https://pgslot.cc/cardsnewlobby/portrait/mannaplay/large/TOKYO_SWEETIES.png,https://pgslot.cc/cardsnewlobby/portrait/mannaplay/normal/TOKYO_SWEETIES.png,MANNAPLAY,TOKYO_SWEETIES,1
181,Treasure Comet,TREASURE_COMET,https://pgslot.cc/cardsnewlobby/portrait/mannaplay/large/TREASURE_COMET_New.png,https://pgslot.cc/cardsnewlobby/portrait/mannaplay/normal/TREASURE_COMET.png,MANNAPLAY,TREASURE_COMET,"1,4"
9,Honey Trap of Diao Chan,diaochan,https://pgslot.cc/cardsnewlobby/portrait/pg/large/diaochan.png,https://pgslot.cc/cardsnewlobby/portrait/pg/normal/diaochan.png,PG,1,1
15,Gem Saviour,gem-saviour,https://pgslot.cc/cardsnewlobby/portrait/pg/large/gem-saviour.png,https://pgslot.cc/cardsnewlobby/portrait/pg/normal/gem-saviour.png,PG,2,1
38,Fortune Gods,fortune-gods,https://pgslot.cc/cardsnewlobby/portrait/pg/large/fortune-gods.png,https://pgslot.cc/cardsnewlobby/portrait/pg/normal/fortune-gods.png,PG,3,1
35,Summon & Conquer,summon-conquer,https://pgslot.cc/cardsnewlobby/portrait/pg/large/summon-conquer.png,https://pgslot.cc/cardsnewlobby/portrait/pg/normal/summon-conquer.png,PG,4,1
5,Medusa II,medusa2,https://pgslot.cc/cardsnewlobby/portrait/pg/large/medusa2.png,https://pgslot.cc/cardsnewlobby/portrait/pg/normal/medusa2.png,PG,6,1
36,Medusa,medusa,https://pgslot.cc/cardsnewlobby/portrait/pg/large/medusa.png,https://pgslot.cc/cardsnewlobby/portrait/pg/normal/medusa.png,PG,7,1
16,Wizdom Wonders,wizdom-wonders,https://pgslot.cc/cardsnewlobby/portrait/pg/large/wizdom-wonders.png,https://pgslot.cc/cardsnewlobby/portrait/pg/normal/wizdom-wonders.png,PG,17,1
3,Hood vs Wolf,hood-wolf,https://pgslot.cc/cardsnewlobby/portrait/pg/large/hood-wolf.png,https://pgslot.cc/cardsnewlobby/portrait/pg/normal/hood-wolf.png,PG,18,1
25,Steampunk: Wheel of Destiny,steam-punk,https://pgslot.cc/cardsnewlobby/portrait/pg/large/steam-punk.png,https://pgslot.cc/cardsnewlobby/portrait/pg/normal/steam-punk.png,PG,19,1
